Sample Number,Environment,Nurtitional State,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
1307,Mtn,Severe_SM,-1.611311592,0.706466996,-0.441845847,1.143487629,1.367345463,0.57259946,1.315198347,-0.34786104,0.922495009,-1.504486365,-0.099758279,-2.227013357,-2.630169957,0.542007896,3.589789131,-5.427291846,5.292569219,-5.164489407,-1.294664259,-1.319767463,0.585789488,0.343707603,-1.751380702,-0.966028069,-1.104778192,-0.715190469,1.601211431,0.761402952,0.490318885,-3.556482242,1.702144146,-0.957482663,-2.182176111,-0.955594759,0.86138204,0.621107424,0.336234702,0.127491326,0.370772875,-0.090037743,-2.304815992,-0.113034861,1.97372463,-0.427623395,-1.0641935,-1.282768552,-1.585798976,-0.311219574,-0.568282382,-0.425671064
1308,Mtn,Severe_SM,-0.90724587,1.076897288,-0.392947899,0.425010901,0.744185204,0.027068681,-0.92148594,0.448824855,0.122445859,-0.251654269,0.235953967,0.848842073,-0.121984065,0.456329856,-1.586669101,1.591952861,-0.826376494,-0.622610715,0.252270329,-0.394592517,0.539025351,-0.439200116,-0.627439725,1.374165619,-0.533462124,-0.189708976,0.53427594,0.163319168,-1.97903497,-0.838531076,-0.096024339,-1.121683112,-1.265638616,0.771419812,-2.101515723,-0.177201055,-1.881321476,0.497691508,-0.895298425,-1.080037305,0.829403886,0.04274196,1.250779551,-1.748639574,-1.121031135,1.284278465,-2.129452374,-1.193357271,-0.467662062,-0.538817767
1309,Mtn,Severe_SM,-0.441997894,1.062529882,-0.098430612,0.452147189,-0.69838174,0.985905623,0.880312039,1.7781171,1.829886158,2.32885044,-0.587361509,0.385658923,1.139626034,0.117910551,1.13620902,1.410122649,-0.391858027,-0.654219342,0.179217614,-0.141160052,0.676516681,-0.446366456,2.524792763,1.455692362,0.32652473,0.104587104,1.096836108,1.593346006,0.096982851,0.238417843,-0.176305331,0.1689039,0.709792452,0.780079942,-0.183507708,1.244301093,0.866921664,0.996480693,-0.717267673,0.413480902,0.454677528,1.223514773,1.947490018,-1.151720486,0.747474032,-0.326018115,-0.450040955,1.130054561,-0.011350484,0.050576885
1310,Mtn,Severe_SM,0.21270351,-0.667226609,-0.717381437,-0.251840921,-0.838266708,-0.042327398,-0.479589152,2.283060182,-0.818110014,1.311322589,-0.165435576,-0.141950215,1.485808371,0.131836077,0.422776665,0.673856972,1.244974929,0.1921869,-0.416150628,-2.479891114,0.869584741,-0.28929184,1.337322131,1.526550575,0.880412915,0.518181128,1.015518994,1.269954905,-0.276590257,0.328314624,0.065517845,0.831031218,0.275697695,1.659684736,-0.792958646,1.372665321,-0.058569902,1.427142067,-0.791579782,-0.272841535,0.03260343,1.025744888,0.533441466,0.104785088,2.017245828,-0.501691554,-0.747943965,0.713315556,-0.363494043,0.005464575
1311,Mtn,Severe_SM,1.079680646,-0.470807764,0.758803594,-1.127078135,-0.198998856,1.052256609,0.448549663,1.435967404,0.708237547,1.690314262,-1.707156468,0.346004577,0.936509361,0.928584561,0.85537471,0.814600814,0.184523309,-0.372053371,-0.439108889,-1.091195846,0.42556399,-0.817195322,1.594723543,1.014030377,0.192930799,0.553907297,-0.524829358,1.114018773,0.724416592,1.684101966,0.836670335,1.978563214,-1.649447169,1.207265528,-0.367059217,1.050871464,1.851440849,2.269701787,-0.028664344,0.966071913,1.153137479,2.275603343,0.789557353,0.183727553,1.60508242,-0.802233062,1.435506779,1.995533439,0.958401051,1.376679945
1312,Mtn,Severe_SM,1.478097251,0.012764206,1.195099829,-0.217393688,-0.289813783,1.932271719,0.643456927,1.499155216,1.157419258,0.305114468,-1.545138149,-0.839219719,-0.348777913,0.323802705,-0.608122334,1.263927528,-0.327619291,0.54915574,1.667184444,-1.576981027,1.430959102,0.08553144,1.138257644,1.55835659,2.059159945,0.235141768,0.627413001,0.366383894,0.4207288,1.577130493,1.463659581,1.982468654,-0.207552958,1.063534948,-0.82709046,-0.610752976,1.448394741,2.022868705,-0.44553363,-0.513621666,0.933877651,1.1180107,-0.714671565,1.011230372,0.869303503,-0.659584873,0.497132007,3.310428093,1.301408706,1.469917443
1313,Mtn,Severe_SM,1.168896611,-0.90415972,0.816367857,-0.076658599,0.579128395,-0.02598551,1.049064892,2.333924327,0.659481591,0.305114468,-1.48518217,-0.608457366,-0.469522203,-0.020962148,0.206256375,0.702071396,-0.51282056,0.425859888,-1.172367974,-0.789921836,0.682790953,-0.919691327,1.632180323,1.163209538,1.119873029,-0.25596424,0.573134492,1.377307447,0.58070048,0.766568306,-0.409461625,0.878293583,0.716502167,1.012368678,-1.887550103,-0.673536086,1.311141667,1.446597791,0.241586094,-0.519035896,0.882675433,1.228646278,-0.271575883,-0.099835754,0.908190779,-0.793324267,0.058522377,1.602343231,0.506218631,0.876997081
1314,Mtn,Severe_SM,-0.179492678,0.748439635,-0.109080125,0.4607659,1.000034606,-0.215433657,-0.190488824,1.435967404,0.692105211,0.359677188,-0.492006805,-1.098103457,-0.348777913,-0.123152388,-0.066355898,0.254465718,0.204131573,-0.141653327,-0.092532935,-0.175506696,0.34817533,-0.844924752,0.842565014,1.44539471,0.623839488,0.435452259,2.049294153,0.903077491,0.778890014,-1.603123865,0.137591925,-2.098041161,-1.035456917,1.121348557,-1.517292378,-1.132647495,-1.017204205,0.458663433,-0.466782623,-0.730942181,0.908525112,0.328818594,-0.350784222,-1.062412607,2.712629036,0.781243512,-1.359331268,0.718947992,1.029763095,-0.45685992
1315,Mtn,Severe_SM,-0.041489193,0.7913106,0.181143362,0.454803791,0.465722553,0.784195748,0.191964482,1.852330447,0.461893989,0.430543474,-0.522069146,-1.707538732,-0.988139342,0.38991517,-0.308353908,0.985676165,-0.671071289,0.620370083,-1.172367974,0.114717344,0.449588724,-0.52395067,0.846547538,1.267009414,-0.700646087,0.866469683,2.2901954,1.207110621,-1.724283045,0.213013136,-0.935238309,-0.316825773,-0.301344662,0.951480472,-1.044884158,-0.944465162,0.902995118,1.223420221,-0.04579453,-1.287907352,0.89566363,0.740946368,0.036213951,0.148245072,1.930817084,-0.342357504,1.494815913,0.598937076,1.204909529,0.108318792
1316,Mtn,Severe_SM,0.478688134,1.868966724,-0.58200414,0.316928138,-1.688728615,0.591919257,-0.675228627,-0.227593801,0.700186152,-0.419974319,-0.12279957,-1.483620123,1.196644078,0.733676685,-0.078249884,0.331339257,-0.022627474,0.36003157,2.741326421,-0.759018601,0.945808796,-0.821716856,1.632180323,1.410931688,0.719693244,0.538228987,1.146085944,0.987631169,-2.078906213,0.575256513,1.020228445,0.793861061,-0.721303236,1.376916445,-0.897124817,-0.281104621,0.20913017,0.869398879,-1.212845369,-0.177830331,1.120851178,0.297874146,0.836139489,-0.516561227,-0.410992979,3.026139075,-1.144991875,1.124982097,1.222881112,0.403028391
1317,Mtn,Severe_SM,0.433309225,1.28651766,0.300114845,-0.069852811,0.675030683,-0.50703926,-0.418433201,1.136365026,1.097631312,-0.051313385,-0.622683032,-1.559562639,0.344662496,-0.620688725,2.058974602,-0.546030141,0.486263751,-0.50266326,0.270240815,-0.48652596,0.426870556,-1.435923596,1.541865552,1.348302798,0.820290428,0.054656399,0.687258328,1.086613578,0.36124252,0.674498701,-0.181834134,0.307845516,0.841111916,0.852653884,-1.566229567,-2.625225676,0.28026721,1.485243407,-0.576657251,-0.391253407,0.151448846,1.215769566,-0.887547645,0.647105004,1.12574516,2.734351537,-0.834786704,1.25969095,1.130636536,0.474753773
1318,Mtn,Severe_SM,-0.251600556,0.269808467,0.143248036,-0.473015469,-1.355090872,-0.123460695,0.00916038,1.73992026,0.929774533,1.070058869,-1.330094943,-0.281012407,0.551532258,0.942125314,-0.624631962,0.93920189,0.317996858,-0.39190774,0.777019335,-0.085161317,-0.353759298,-1.816132567,1.221255606,1.156209967,-1.860408604,0.735830914,-0.683273861,1.4409669,-0.431921281,1.417127645,-2.366762302,-0.556484813,1.373097515,1.28560602,-1.332547335,-0.030073686,0.472655072,0.664337127,-2.216506212,-1.248022459,0.575389772,1.479722013,-0.16697447,-0.153529208,1.669898804,-0.352247451,0.382197033,-0.793196009,1.372783688,-0.587354029
1319,Mtn,Severe_SM,-0.227322208,-1.066230345,-0.004765183,-0.896970987,-0.7439813,-0.020058306,0.207935933,0.696002206,0.090761081,-0.051313385,-0.074965026,0.815066858,0.235145382,-0.633578471,0.025845819,1.83654362,0.56139001,0.109795414,1.805438474,-0.759018601,-0.227214755,-2.319372718,1.873880531,0.964615028,-1.50273062,0.900390948,-0.559359341,1.405001931,-2.227077064,0.510539299,-1.946985208,-0.473666878,-0.17087271,1.276085529,-0.988207128,-0.376265735,-0.499123153,0.079527831,-0.362786526,-2.940541888,0.908525112,-0.06736395,0.666696654,-0.521624684,0.809393038,0.468445697,0.330036122,-0.224395635,0.874474335,0.079573703
1320,Mtn,Severe_SM,-2.424583422,-1.791626725,-1.653265876,-1.386659081,-1.386165472,-3.354966601,-2.571020663,1.139467211,0.379479021,-0.182992265,-4.548311996,-2.251320074,-1.141022787,-0.776563389,-1.264524675,-0.963787024,-0.228850876,-0.744883838,-1.961561309,-0.821296894,-0.460924536,-4.360716439,0.577167571,0.615815142,-1.783305616,-4.041868979,-0.521718599,0.463054217,-1.819593252,-2.903060745,-3.719729834,-3.288147314,-1.319380272,0.444224933,-2.069534037,-0.705618466,-1.284021642,-2.554021516,-0.842747564,-3.458228421,0.933877651,0.370645213,-0.842518462,-1.187202967,1.65711621,-0.329271754,-1.986462414,-2.786276947,-0.327988153,-2.940037419
1321,Mtn,Severe_SM,-0.179492678,-0.318826751,-0.174046456,-0.461554602,0.129404302,-0.215433657,-0.2261028,1.053101666,-0.109563692,0.359677188,-0.16933717,-0.946244723,0.973450231,0.991241,-0.066355898,0.732527558,-0.181196452,0.295212332,-0.861135296,-0.625431958,1.068790303,-1.0622539,1.214448797,1.192714629,0.689747003,-0.436026567,0.511739625,0.903077491,0.796847684,-0.437835404,0.126318076,-0.186862086,-0.17087271,1.101646218,-2.452524062,-1.192420069,-1.057055049,0.122188768,-0.976887885,-1.314740634,1.030676451,0.328818594,0.146634417,-1.918895491,2.099810517,0.201293337,-1.359331268,0.690704712,0.767520128,-0.45685992
1322,Mtn,Severe_SM,0.242658767,-0.401050064,-0.03556024,-1.136423071,-1.838613588,0.271923455,-0.640359875,1.185164942,0.515172089,1.148908719,-0.477070865,-0.757810585,-0.140191875,0.866086447,-0.031177111,1.372284127,0.649620965,-0.192997317,1.257174967,-0.48652596,-0.000544843,-0.538291097,1.224651711,1.351740168,-1.380911583,1.071829242,-0.779564759,0.776853921,-2.755701303,-0.358292399,-1.424516369,-0.481121676,-0.310893533,1.127845573,-0.584076371,-0.376265735,1.08981647,-0.084386715,0.165924271,-1.630991984,0.701036363,0.156764708,-0.225894012,-0.328799463,0.376819728,-0.273329779,-1.183118766,0.581489423,1.998976946,0.02358332
1323,Mtn,Severe_SM,-0.828314719,0.785626223,-0.240923834,0.42905873,-1.482250843,0.45217547,0.226788675,1.157932201,-1.037653395,0.533054688,-0.120873722,1.177870714,1.339633509,0.788001081,-0.466492935,1.708067794,1.747497834,0.444664277,0.065952452,-0.446621281,0.308940097,-1.193509569,1.705367332,1.347010164,-1.734545368,0.525353178,0.332366852,1.395840818,-1.394975559,0.491817098,-1.29682354,-0.995736213,0.960567639,1.01711031,-0.353383778,0.226877367,0.756603191,1.534961733,0.581168598,-0.645824643,0.525003076,-0.190570956,0.533441466,-0.81692891,1.744790578,0.274860215,1.146483851,-1.084974582,1.472901873,0.415091036
1324,Mtn,Severe_SM,-0.766993494,-1.257519103,-0.703475174,-0.738344009,-0.610053019,-1.414982162,-0.536910029,1.674799183,0.322770632,0.679025815,-2.445186992,0.239260542,0.46475391,-0.343680781,-0.496937899,1.060699288,1.008762719,-1.015348522,1.368448129,-0.433490077,-0.785970275,-2.693321956,1.211038064,0.878233761,-2.57277181,0.258266586,-1.556104432,1.371065912,-2.632318457,0.156436464,-1.827902227,-0.564103945,0.236397351,0.844498044,-1.591147611,-0.505051074,0.20913017,0.009274939,-0.488266416,-2.262267973,0.542013524,0.819810396,0.486395758,-1.447542441,0.47668607,-0.523783072,-0.612798869,-1.314247526,0.725173503,-1.125964849
1325,Mtn,Severe_SM,-0.179492678,0.41598373,-0.891249573,0.491888318,-0.567245469,0.716058284,-0.066433487,2.065020643,1.47428202,1.751378741,-0.466440801,0.589993907,1.20790852,0.077751058,-0.126697236,1.552770584,0.617974809,0.336063555,0.65472305,-0.853158407,1.569509389,-0.952225876,1.447981026,1.544140914,0.399455134,1.169901802,-0.730860357,0.807175203,-0.902749137,0.910477059,1.250837234,1.473674111,-0.301344662,1.311872869,-0.951282563,0.594556639,0.237744747,1.231596491,0.005149786,-1.023638348,0.759636739,1.031951865,1.792747811,0.148245072,1.732517593,-0.013321343,-0.996014934,2.154931502,0.17703933,0.095082829
1326,Mtn,Severe_SM,0.202634456,0.069663909,0.075372342,-1.054936597,-0.8625155,0.688499362,0.233703693,-0.414708637,0.204775226,-0.739322946,0.016955614,-0.305891666,0.375175782,0.347850788,-0.575587881,1.22825724,-0.994425368,-0.59167826,1.074827781,-0.743739524,0.082157985,-0.673698687,0.044843785,1.333973684,-0.274868844,-0.25596424,0.638100244,1.174418073,-2.342209042,-0.468937997,-0.149578994,-1.86016917,-0.879929088,0.623731301,-1.858744016,-1.63919188,-0.346534842,-0.220240095,0.285609035,-1.156612774,1.053804964,-0.151078103,-1.188634304,-1.208810419,-0.618748519,-0.039929567,-0.187688967,0.353505332,0.439660609,-0.768796384
1327,Mtn,Severe_SM,-0.313397193,0.613422275,0.152781245,0.298100326,0.579128395,0.680952665,-0.385277225,0.401508707,0.87830515,-0.116246664,-0.074965026,0.046617421,0.493982402,2.08789058,0.025845819,1.83993483,0.308746062,0.311691566,-0.326147062,-0.163993913,0.423602427,-1.483760565,0.594928963,1.135964163,-0.485222667,0.635525727,1.562898981,1.452721097,-0.487417692,0.192549988,-0.608405343,-0.462512017,0.634938234,0.264671148,-0.809952847,-0.04196234,-0.183872441,0.074164902,-0.207162411,-2.341608112,0.787988184,-0.006627466,1.01664713,-1.201580976,-0.803610412,0.205856369,0.382197033,0.118035574,0.692106887,-0.04718598
1328,Mtn,Severe_SM,0.262422489,-1.014579287,0.413169374,-1.286907863,-0.253014643,0.71855494,-0.9718509,0.56271283,0.274371892,-0.094405761,-0.620465077,-0.622355172,0.390307597,-0.078000666,-0.709737999,0.671277764,-0.253100247,0.566432375,-1.055168874,-0.45983693,0.706555244,-1.249828019,0.242699983,1.226710637,0.304775988,-0.12458481,-2.171417895,1.074675415,0.289621745,-0.257040569,0.414191736,-0.715812956,-0.688416383,1.266489777,-2.134009138,-1.495300451,-0.8428659,0.031015473,-1.410737746,-0.685300138,0.575389772,0.875254734,0.134740669,-0.846707621,1.091219344,-0.177619439,-0.450040955,-0.238733693,0.378419029,-0.622855812
1329,Mtn,Severe_SM,-1.143208642,-0.665028201,-1.490791994,-0.697132199,-2.000039152,0.010926728,-1.434108194,1.571950121,0.692105211,1.417631743,-1.638498768,0.894650899,1.151123695,0.529921988,-0.5595568,0.254465718,-0.404951029,-0.539089296,-0.532863284,-1.202305413,0.450878596,-2.217278923,0.753216619,1.297734262,-0.201321327,0.332845387,-1.229929104,-0.020022159,-2.078906213,-0.1022556,-0.204135536,-0.469944953,0.966719997,1.123518095,-0.879388503,-0.505051074,-0.604357162,-0.168783559,-0.645691609,-1.23482343,1.770078693,0.328818594,0.486395758,-1.062412607,1.781127698,0.649181847,-1.240998713,-0.056300549,-0.049407006,-0.891555437
1346,Mtn,Early_SM,1.168896611,2.321844093,1.472236673,1.804575471,1.341920944,2.088632987,2.228350113,1.484833519,0.840790545,-0.051313385,1.107842342,-0.183573139,1.151123695,0.371701192,1.439674257,0.484511933,-0.431390724,0.76509448,0.908530788,1.926321315,0.457314629,-0.153786867,0.448974429,1.293609835,-0.154611411,1.428414034,1.414404629,1.42909718,0.084770053,2.218301515,-0.335860467,1.004052832,-0.254068145,0.448012319,-0.494467933,-0.030073686,0.630155652,3.068664668,1.626001512,0.152368483,1.637087842,1.271267891,0.282769157,1.386376432,-0.29670432,1.333872392,0.223630036,1.08929027,-0.540885829,2.086000213
1347,Mtn,Early_SM,1.222188995,0.908496903,1.514440519,1.083526447,-0.271333512,0.76201436,-0.750398204,1.707752055,1.48560366,0.831406146,-0.477070865,0.057661676,-0.843236145,-0.012606557,0.986088254,0.71480205,2.213897668,0.24461695,2.053603908,2.290591709,0.52482667,0.939940695,1.674678326,1.279714242,-1.037810094,0.873016471,1.002147479,1.345772123,-0.585990963,1.076186552,-1.463349215,0.511490821,1.598959149,1.125683762,-0.286354752,-1.253876598,1.267894374,1.030877594,0.356835443,0.056396359,1.749951716,0.537934241,0.623518221,1.425525848,1.304897381,1.024093444,1.778856521,1.011698084,0.37234578,1.798879935
1348,Mtn,Early_SM,0.088982985,0.037777402,-0.014983928,1.124182739,-0.988151681,1.162877429,-0.073005437,1.294454354,0.965815502,0.395372808,0.824704932,-0.969700859,-0.388445461,0.212084403,-0.421847983,0.511973588,1.408534589,-0.038900934,0.19765946,1.30023613,1.305528891,-0.659313485,1.314558062,1.209122557,-0.029363818,0.228951402,1.169591665,0.564818323,0.58000822,-0.973783676,1.023229831,0.108680074,-0.962632958,1.007608451,-1.354742038,-0.21558731,-1.783103874,2.039778958,-0.028664344,0.26780942,0.701036363,0.927883397,0.048871964,-0.370533462,0.965028413,0.113055224,-3.240893642,0.990745377,-0.318458796,-0.105380665
1349,Mtn,Early_SM,-1.160988626,0.268147752,-0.90635705,0.222139639,0.332078814,-1.168514923,-1.084584097,0.756991585,-0.063445691,0.694708246,1.614058425,1.470004135,0.46475391,-0.630995937,0.226247025,0.501021468,0.56139001,-0.638328665,-1.455414948,0.73329576,1.175444152,0.706914903,0.970586152,0.841356042,0.044594596,-0.70132921,0.185200598,0.588973814,0.469316813,-1.407411245,-0.563077496,-3.288147314,-0.189154611,1.211304987,-0.879388503,-0.01824947,-2.560291215,1.239757023,-0.302958313,-0.133671004,1.076534689,0.370645213,0.357068434,-1.187202967,-0.755631678,-0.134108434,-1.628387604,-0.876786892,-1.365222478,-1.197037072
1350,Mtn,Early_SM,-1.196950157,-0.287281762,-0.745451755,0.653058941,-0.504628964,0.857321413,-0.351288367,1.222100014,0.802625741,0.341627576,-0.561099825,-3.855520632,-1.247831383,-2.428230538,-0.202128587,-0.922272771,-0.554782051,-0.007913238,0.007562021,0.342233477,0.748803431,-0.218189723,0.616945571,1.349163454,-0.198674702,-0.062225099,0.171895821,0.846454577,-0.00184655,-1.010301401,-1.321350633,-0.410884414,-0.926898102,0.780079942,-1.802329413,-0.999235298,-1.480348766,0.521902852,-0.509990257,-0.606770068,0.472613743,0.927883397,0.048871964,0.515561886,-0.53282245,0.920362642,-1.522753684,-0.001830029,-1.215226445,-1.04077464
1351,Mtn,Early_SM,-0.288486584,0.367967258,0.12406086,0.78468633,-0.012053592,0.45217547,0.774144727,1.031458553,0.434763616,1.237730255,1.475785101,-0.375429249,-0.214241094,-0.088687518,-0.042820695,0.782557656,0.858431813,0.422069487,-0.032049499,0.977814477,1.169749166,0.328459517,0.554777443,1.209122557,0.335658672,0.841488916,0.877757,0.508634505,0.250942282,-1.017652874,1.298209689,-0.692075444,-1.047774764,1.009990898,-1.083567139,-0.446872626,-2.38595291,1.878094815,-0.080514444,-0.433354176,0.958751811,0.974703833,0.377668913,0.335776608,-0.372105703,1.539410048,-0.905643302,0.581489423,-0.583892449,-0.788942771
1352,Mtn,Early_SM,-0.402686377,0.41598373,-0.891249573,0.746878837,-0.384739355,-0.055744189,-0.449474321,0.882574024,0.274371892,0.694708246,-0.086386485,0.341009501,0.420326064,-0.677836943,-0.799446546,-0.148072459,0.399426694,0.04230143,-0.556798505,0.910869587,1.569509389,0.298821058,0.690311575,1.054633422,0.200563224,0.346386443,0.454303247,0.807175203,0.609953771,-1.285658625,0.188850209,-1.887076188,-0.207552958,1.322958392,-0.951282563,-0.281104621,-0.86184709,0.833660882,0.328657218,-0.212548378,0.685970011,0.961540964,-0.334620858,0.430860586,-0.491313346,0.4808189,-0.996014934,-0.392529826,-0.77051654,-0.328800946
1353,Mtn,Early_SM,0.368296377,0.358280415,0.568904724,0.236173079,-3.453913385,0.981210904,-0.620432056,-0.311096846,-0.476366882,-0.298549147,0.582240721,-0.130166687,-2.456570861,-1.567269704,-0.267718311,0.804780673,-0.976986558,-0.719588083,-0.012174,1.578864993,-0.292292638,1.107350785,0.458364065,1.061920236,-0.0888393,-1.40714388,1.511077662,0.669904947,0.03801613,0.223198108,-0.483919207,-0.791974669,-0.776960656,0.324732828,-1.103188501,-2.300095245,-0.012625028,-0.04005277,-1.212845369,-0.524458142,1.131701374,-0.700138886,0.38786904,-1.464009586,-0.903476753,0.084919142,-0.012334221,0.328718983,-0.324545598,0.916901899
1354,Mtn,Early_SM,-0.227322208,1.55901489,-0.491818559,1.326273599,-0.463899585,0.35960093,-0.959921518,0.266577452,-1.073459941,0.153218209,1.157827365,0.902902711,0.390307597,0.910431361,-0.407229351,0.606007104,-0.022627474,-0.654219342,-0.370788815,1.093079812,1.0375011,0.100367506,0.175044862,1.321177278,-0.294321089,-0.162152649,0.857079292,0.930423587,-0.010045113,-0.456462348,-0.524046668,0.143662674,-1.173931526,1.211304987,-1.566229567,-1.689344951,-1.199913891,0.221820442,-1.445770469,-2.133738065,1.274912432,0.44411086,0.605910058,-0.663624524,-0.755631678,0.911147955,-0.012334221,0.943189168,-0.966930703,0.368610307
1355,Mtn,Early_SM,-0.988871431,1.295073926,-1.112474887,0.970062977,-1.294289596,-0.003800323,-1.300569991,0.089971976,-1.792836275,-0.419974319,0.691038134,0.468168745,-0.914742616,-0.79562525,-0.799446546,0.348781345,-0.431390724,-0.59167826,-0.861135296,-0.141160052,0.422948115,-0.149961244,-0.110703949,1.049126698,-1.50273062,-1.752938574,0.076292205,0.163319168,0.014320344,-0.615843951,0.434988557,0.159458068,-0.82227187,0.94396431,-2.611883835,-0.673536086,-2.590140159,0.339375991,-0.976887885,-1.334995394,0.701036363,-0.06736395,1.291413107,-0.375226873,-0.903476753,1.048291877,-1.280055543,-0.490845069,-0.837702231,-0.121860149
1356,Mtn,Early_SM,-1.160988626,0.54227649,-0.983437886,0.900937187,-0.12907581,-0.646856932,0.14046137,1.419697629,0.659481591,0.816597664,-0.266295171,-2.860075047,-0.843236145,-0.984704254,0.294376407,0.06850359,0.711483713,-0.859919898,0.270240815,0.183717518,0.527922535,-0.320714947,0.9592288,1.191159894,-1.569190424,-1.901620926,0.085589622,0.60087277,-0.231056495,-0.790043916,-0.592245472,0.172047303,0.065235453,0.626998749,-1.747439717,-0.856130727,-2.085704589,0.574686039,0.196543226,-0.968094674,1.076534689,1.314564477,0.820764594,0.793435395,-0.224260628,-0.256171275,-2.081219341,0.316266918,-1.609161904,-0.573800214
1357,Mtn,Early_SM,1.900248696,1.170707171,1.66607449,0.551522744,-0.525294128,0.828219585,1.286498603,1.610758721,-0.052065541,0.694708246,0.512101123,0.350991077,-1.689503321,1.160362593,-0.308353908,1.189982921,0.786274784,-0.033689984,-0.861135296,1.622642358,0.759217827,1.34248723,0.137801042,1.367037295,0.917978494,0.797708637,-0.116430014,0.750991385,0.380658489,0.238417843,-1.762385634,-0.064536926,-0.301344662,0.985953354,-0.43685286,-0.944465162,0.902995118,1.368233363,0.087198395,-0.513621666,1.053804964,0.60077542,0.098511161,0.19424611,-0.260127335,0.497783891,1.494815913,1.114817477,1.13380405,0.575688905
1358,Mtn,Early_SM,0.790135272,0.233080257,0.255090267,0.038440077,1.11713462,1.704983262,0.410734614,1.658016348,1.234692241,0.846123498,-0.254279045,-0.219730898,1.682121988,-0.378964682,0.378051478,0.122468332,1.872261018,0.81800418,0.979019977,1.583775452,1.222096756,0.689200164,1.821667989,1.508229445,0.193326404,0.565269368,1.021434321,0.831874107,0.180151767,1.00444151,0.314057033,0.857360587,-0.216796264,1.231303072,-0.933069032,0.299430075,0.668532994,2.063340562,0.65454574,0.707947646,0.507770263,2.787431332,0.122756473,1.890554753,0.376819728,0.310330611,-0.371077975,1.215299254,0.953478228,0.677348048
1359,Mtn,Early_SM,-1.721533717,-0.287281762,-1.339158023,0.275373747,-1.121795419,0.115504207,-1.75029975,1.399400521,-0.109563692,0.011903392,-1.559564365,0.024402125,-1.595369522,-0.097265432,-0.641307519,-0.26845981,-0.134625178,-0.147269012,-1.202447099,0.841670241,-0.086220368,-0.218189723,1.055900903,1.349163454,-0.911912483,-1.232815081,0.574966857,0.436214572,-0.132267019,-1.010301401,-0.004174734,-0.796025757,-0.081159577,0.492562505,-1.541613568,0.428085547,-0.152157917,0.569914631,-0.362786526,-0.349631067,0.418055968,1.109432207,1.22110044,0.599531123,-0.53282245,0.005026894,-1.522753684,-0.260339375,0.806089665,-0.847188641
1360,Mtn,Early_SM,-1.233460741,-0.213537387,-0.831803915,0.191392148,-0.146339258,-0.309408363,-2.489261869,-0.132964513,0.069381748,-0.051313385,0.202726064,0.873918221,0.203044665,0.292051432,-0.407229351,0.17848786,-0.976986558,-0.955088256,-0.052066462,0.506032938,0.274539947,-0.263463475,-0.226608644,1.089283989,-0.414727622,-0.609542757,0.620257444,1.050439131,0.271985036,-1.382704784,-0.556163849,-1.801635609,-3.124982668,0.607260813,-2.304764721,0.369647343,-1.158546953,-0.858434084,-0.922116277,-0.690974386,0.558807272,-0.605840998,0.649566983,-1.423102651,-1.36767395,-0.121298029,-1.607036656,0.247065999,-2.185852682,-0.897516181
1361,Mtn,Early_SM,-0.019243482,-2.282008101,-0.14133126,-0.535689292,-0.02837661,1.052256609,-0.314116007,0.854170719,0.708237547,1.690314262,-1.176327496,-0.876991848,-0.290319309,-0.213383824,0.895681241,0.745119772,0.184523309,-0.584047439,-0.439108889,1.529104053,-0.209685871,-0.87595586,1.426257785,1.052801839,-0.992555425,-1.673057786,0.500378935,0.735203784,-0.27846259,-0.973783676,-1.180733352,-0.316825773,-1.649447169,0.459304087,-0.82709046,-1.274752953,0.165800812,2.269701787,0.134815391,0.51292755,1.274912432,2.254890243,-0.735272044,0.488740419,0.100623044,-0.428581606,-0.157924567,0.341131705,1.695202476,0.390921641
1362,Mtn,Early_SM,-1.424874613,0.12213959,-1.357568382,0.764370018,0.174513506,0.202164792,-0.652382519,0.842640059,1.451462603,1.452043303,-0.466440801,-0.839219719,-0.988139342,-1.246990944,-0.228054176,0.12561033,0.317996858,0.448395987,0.270240815,1.248929062,0.519241148,-0.320283439,1.816383059,1.367037295,-1.951965367,-1.185397446,0.877757,0.875097839,-0.624317676,1.211447351,-0.389440797,0.076595953,0.164280494,0.678116042,-0.82709046,-0.281104621,-0.152157917,1.699039706,0.543414722,0.138811183,0.542013524,2.702088912,1.353221585,-0.166135432,0.130176913,0.604476051,-1.339364676,0.37813628,1.041155927,-0.546857898
